permit type,street number,street suffix,current status,number of existing stories,number of proposed stories,estimated cost,revised cost,existing use,existing units,proposed use,proposed units,plansets,existing construction type,proposed construction type,supervisor district,neighborhoods - analysis boundaries,zipcode,if_permit_created_on_file_date,if_completed,if_first_construc_is_issue_date,diff_permit_date,expired_before_completed,ratio_stories,existing_proposed_construction_type,ratio_estimated_revised,ratio_existing_proposed_units,latitude,longitude,permit creation date_col,current status date_col,filed date_col,issued date_col,completed date_col,first construction document date_col,permit expiration date_col
8,0.3707769240151238,12,3,2.0,2.0,5500.0,5500.0,0,1.0,0,1.0,0.0,5.0,5.0,9.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.74929360692244,-122.41040400732186,734967,734976,734967,734967,734976,734967,735327
8,0.010367117941212345,5,4,2.0,2.0,5000.0,5000.0,0,1.0,0,1.0,2.0,5.0,5.0,10.0,0,94124.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.735060890195534,-122.39509682003508,734967,735911,734967,734967,734948,734967,735327
3,0.07635077448469325,12,3,3.0,3.0,7500.0,12000.0,1,2.0,1,2.0,2.0,5.0,5.0,8.0,8,94117.0,True,True,True,486 days,False,1.0,True,0.625,1.0,37.77047842941321,-122.43398709070784,734967,735173,734967,735093,735173,735093,735453
8,0.4049274301744115,12,3,3.0,3.0,3500.0,3500.0,6,21.0,6,21.0,2.0,5.0,5.0,9.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76317328372488,-122.42004660535456,734967,735047,734967,734967,735047,734967,735327
8,0.20795218929137702,1,3,3.0,3.0,7500.0,7500.0,0,1.0,0,1.0,0.0,5.0,5.0,4.0,33,94122.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.754535997159444,-122.50738419223354,734967,734994,734967,734967,734994,734967,735327
8,0.010245151847786316,1,6,1.0,1.0,15000.0,15000.0,0,1.0,0,1.0,2.0,5.0,5.0,2.0,10,94118.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.787136411340875,-122.46397362136854,734967,734967,734967,734967,734948,734967,735327
3,0.33528479082814977,12,3,3.0,3.0,750000.0,480000.0,48,0.0,55,0.0,2.0,1.0,1.0,2.0,25,94115.0,True,True,True,1145 days,False,1.0,True,1.5625,,37.79203448690523,-122.44012946956038,734967,735436,734967,735032,735436,735032,736112
8,0.020612269788998657,1,6,5.0,5.0,1.0,1.0,35,0.0,42,0.0,0.0,1.0,1.0,3.0,3,94133.0,True,False,True,360 days,False,1.0,True,1.0,,37.796902707873,-122.40490379807885,734967,734967,734967,734967,734948,734967,735327
8,0.04207830223197951,12,3,3.0,3.0,12000.0,12000.0,6,19.0,6,19.0,2.0,3.0,3.0,6.0,5,94105.0,True,True,True,367 days,False,1.0,True,1.0,1.0,37.78654047198796,-122.39403398531618,734967,735115,734967,734974,735115,734974,735334
8,0.018782778387608244,12,3,2.0,2.0,2000.0,2000.0,0,1.0,0,1.0,0.0,5.0,5.0,11.0,4,94112.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.730304379879435,-122.42709410553458,734967,734991,734967,734967,734991,734967,735327
8,0.06939870715940968,12,3,3.0,3.0,1.0,1.0,6,38.0,6,38.0,0.0,3.0,3.0,6.0,34,94102.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.78593492552275,-122.41415147645434,734967,734984,734967,734967,734984,734967,735327
8,0.3822417367971704,12,2,3.0,3.0,14000.0,14000.0,6,4.0,6,4.0,0.0,5.0,5.0,2.0,16,94123.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.79929797444901,-122.44471714688878,734967,734989,734967,734967,734948,734967,735327
8,0.3824856689840225,12,2,3.0,3.0,14000.0,14000.0,6,4.0,6,4.0,0.0,5.0,5.0,2.0,16,94123.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.79929797444901,-122.44471714688878,734967,734989,734967,734967,734948,734967,735327
4,0.04720087815587267,1,6,1.0,1.0,2000.0,2000.0,20,0.0,37,0.0,2.0,2.0,4.0,10.0,17,94110.0,True,False,True,361 days,False,1.0,False,1.0,,37.76476275373879,-122.40778533813145,734967,734968,734967,734968,734948,734968,735328
8,0.06939870715940968,12,3,3.0,3.0,1.0,1.0,6,38.0,6,38.0,0.0,3.0,3.0,6.0,34,94102.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.78593492552275,-122.41415147645434,734967,734976,734967,734967,734976,734967,735327
8,0.06939870715940968,12,4,3.0,3.0,1.0,1.0,23,38.0,27,38.0,0.0,3.0,3.0,6.0,34,94102.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.78593492552275,-122.41415147645434,734967,734983,734967,734967,734948,734967,735327
4,0.04720087815587267,1,6,1.0,1.0,2000.0,2000.0,20,0.0,37,0.0,2.0,2.0,5.0,10.0,17,94110.0,True,False,True,361 days,False,1.0,False,1.0,,37.76476275373879,-122.40778533813145,734967,734968,734967,734968,734948,734968,735328
4,0.04720087815587267,1,6,1.0,1.0,1500.0,1500.0,20,0.0,37,0.0,2.0,2.0,1.0,10.0,17,94110.0,True,False,True,361 days,False,1.0,False,1.0,,37.76476275373879,-122.40778533813145,734967,734968,734967,734968,734948,734968,735328
8,0.012196609342602758,12,3,9.0,9.0,21000.0,21000.0,6,202.0,6,202.0,0.0,1.0,1.0,3.0,5,94111.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.803468740659405,-122.40407837711169,734967,735067,734967,734967,735067,734967,735327
8,0.019270642761312354,12,3,3.0,3.0,1.0,1.0,6,4.0,6,4.0,0.0,5.0,5.0,9.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76415014418784,-122.41832045825335,734967,735002,734967,734967,735002,734967,735327
8,0.007805829979265763,9,6,2.0,2.0,240000.0,240000.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,6,94131.0,True,False,True,1156 days,False,1.0,True,1.0,1.0,37.742751877202124,-122.43433960402288,734967,735043,734967,735043,734948,735043,736123
4,0.04720087815587267,1,6,1.0,1.0,1500.0,1500.0,20,0.0,37,0.0,2.0,2.0,4.0,10.0,17,94110.0,True,False,True,361 days,False,1.0,False,1.0,,37.76476275373879,-122.40778533813145,734967,734968,734967,734968,734948,734968,735328
8,0.005366508110745213,1,3,2.0,2.0,4195.0,4195.0,0,1.0,0,1.0,0.0,5.0,5.0,11.0,23,94112.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.717819797746586,-122.44595054339024,734967,735086,734967,734967,735086,734967,735327
8,0.04012684473716307,5,3,2.0,2.0,1000.0,1000.0,0,1.0,0,1.0,2.0,5.0,5.0,9.0,1,94112.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.73255720612683,-122.42241159374265,734967,735127,734967,734967,735127,734967,735327
8,0.19343822417367973,12,3,5.0,5.0,4000.0,4000.0,6,24.0,6,24.0,0.0,5.0,5.0,9.0,17,94103.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76648865042047,-122.41949009458008,734967,734990,734967,734967,734990,734967,735327
8,0.15855592145383585,12,3,4.0,4.0,29000.0,41000.0,6,24.0,6,24.0,2.0,5.0,5.0,3.0,30,94109.0,True,True,False,361 days,False,1.0,True,0.7073170731707317,1.0,37.793124700866436,-122.41640019133477,734967,735065,734967,734968,735065,734967,735328
8,0.07671667276497134,1,6,2.0,2.0,1.0,1.0,48,0.0,55,0.0,2.0,5.0,5.0,1.0,24,94121.0,True,False,True,415 days,False,1.0,True,1.0,,37.777517034880184,-122.48529483922712,734967,734967,734967,734967,734948,734967,735382
4,0.04720087815587267,1,6,1.0,0.0,7000.0,7000.0,20,40.0,65,42.0,2.0,2.0,4.0,10.0,17,94110.0,True,False,True,361 days,False,inf,False,1.0,0.9523809523809523,37.76476275373879,-122.40778533813145,734967,734968,734967,734968,734948,734968,735328
3,0.004146847176484937,12,3,3.0,3.0,140000.0,140000.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,6,94131.0,True,True,False,1593 days,False,1.0,True,1.0,1.0,37.74115867481322,-122.4274937226371,734967,736166,734967,735480,736166,735621,736560
8,0.4091962434443225,12,3,2.0,2.0,6500.0,6500.0,1,2.0,1,2.0,0.0,5.0,5.0,2.0,16,94123.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.80096443703568,-122.44104090735829,734967,735100,734967,734967,735100,734967,735327
8,0.03171118429076717,1,3,3.0,3.0,17363.0,17363.0,6,4.0,6,4.0,0.0,2.0,2.0,1.0,24,94121.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.782864195231234,-122.4831180913359,734967,734976,734967,734967,734976,734967,735327
8,0.013904134650567144,15,3,2.0,2.0,10000.0,40000.0,0,1.0,0,1.0,2.0,5.0,5.0,7.0,38,94127.0,True,True,True,363 days,False,1.0,True,0.25,1.0,37.737074008625996,-122.45558957319415,734967,735121,734967,734970,735121,734970,735330
8,0.34443224783510185,12,5,1.0,1.0,7500.0,49000.0,0,1.0,0,1.0,2.0,5.0,5.0,4.0,33,94116.0,True,False,True,415 days,False,1.0,True,0.15306122448979592,1.0,37.74370543804747,-122.49772460233883,734967,734967,734967,735022,734948,735022,735382
8,0.0015855592145383583,1,3,2.0,2.0,102600.0,102600.0,0,1.0,0,1.0,0.0,5.0,5.0,7.0,11,94116.0,True,True,True,1080 days,False,1.0,True,1.0,1.0,37.751132929458976,-122.4683771117313,734967,735078,734967,734967,735078,734967,736047
8,0.2761312355165264,1,3,2.0,2.0,11800.0,11800.0,0,1.0,0,1.0,0.0,5.0,5.0,4.0,33,94116.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.74490073262241,-122.49120065150085,734967,734970,734967,734967,734970,734967,735327
3,0.09976826442249054,12,3,2.0,2.0,300000.0,300000.0,0,1.0,0,1.0,2.0,5.0,5.0,7.0,38,94127.0,True,True,True,1192 days,False,1.0,True,1.0,1.0,37.74055485052355,-122.46555821968226,734967,735376,734967,735079,735376,735079,736159
8,0.5050615928771801,12,3,3.0,3.0,1.0,1.0,6,3.0,6,3.0,0.0,5.0,5.0,8.0,20,94114.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75001218484903,-122.43274744738073,734967,735018,734967,734967,735018,734967,735327
8,0.5053055250640321,12,3,3.0,3.0,1.0,1.0,6,3.0,6,3.0,0.0,5.0,5.0,8.0,20,94114.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75001218484903,-122.43274744738073,734967,735018,734967,734967,735018,734967,735327
8,0.05756799609708502,12,3,2.0,2.0,13000.0,13000.0,0,1.0,0,1.0,0.0,5.0,5.0,9.0,1,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.73737770783632,-122.41201531341353,734967,734995,734967,734967,734995,734967,735327
8,0.5053055250640321,12,3,3.0,3.0,1.0,1.0,6,3.0,6,3.0,0.0,5.0,5.0,8.0,20,94114.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75001218484903,-122.43274744738073,734967,735018,734967,734967,735018,734967,735327
8,0.1544090742773509,1,3,2.0,2.0,5000.0,5000.0,0,1.0,0,1.0,0.0,5.0,5.0,4.0,33,94122.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76371412325529,-122.48713882321755,734967,735005,734967,734967,735005,734967,735327
8,0.12025856811806318,12,3,3.0,3.0,1850.0,4000.0,6,10.0,6,10.0,0.0,5.0,5.0,5.0,8,94117.0,True,True,True,360 days,False,1.0,True,0.4625,1.0,37.770896036834706,-122.4383948796315,734967,735068,734967,734967,735068,734967,735327
8,0.03646786193438224,5,6,2.0,2.0,8000.0,8000.0,0,1.0,0,1.0,0.0,5.0,5.0,7.0,33,94132.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.72951157299991,-122.49127969038668,734967,734967,734967,734967,734948,734967,735327
8,0.14245639712160021,12,3,2.0,2.0,20000.0,25000.0,0,1.0,0,1.0,0.0,5.0,5.0,8.0,38,94131.0,True,True,True,360 days,False,1.0,True,0.8,1.0,37.734613847595746,-122.43993826372498,734967,735107,734967,734967,735107,734967,735327
8,0.003902914989632882,12,3,20.0,20.0,52000.0,52000.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,5,94105.0,True,True,True,367 days,False,1.0,True,1.0,,37.78865276402075,-122.4013334028304,734967,735023,734967,734974,735023,734974,735334
8,0.07537504573728503,12,3,3.0,3.0,25000.0,25000.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,21,94133.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.802033955700395,-122.40990714720326,734967,735052,734967,734967,735052,734967,735327
8,0.20722039273082085,12,6,2.0,2.0,1.0,1.0,14,0.0,15,1.0,0.0,5.0,4.0,2.0,16,94123.0,True,False,True,415 days,False,1.0,False,1.0,0.0,37.80301546337578,-122.43530211119062,734967,734967,734967,734967,734948,734967,735382
8,0.02658860836687401,15,6,3.0,3.0,1.0,1.0,48,3.0,7,5.0,0.0,5.0,5.0,7.0,38,94127.0,True,False,True,415 days,False,1.0,True,1.0,0.6,37.73278073103805,-122.4693088544565,734967,734967,734967,734967,734948,734967,735382
8,0.07879009635321381,1,6,5.0,5.0,1.0,1.0,33,9.0,39,8.0,2.0,5.0,5.0,1.0,10,94118.0,True,False,True,415 days,False,1.0,True,1.0,1.125,37.77646674662807,-122.46105930095304,734967,734967,734967,734967,734948,734967,735382
8,0.6267837541163556,2,3,2.0,2.0,147960.0,147960.0,14,0.0,15,0.0,2.0,5.0,5.0,8.0,20,94131.0,True,True,True,1101 days,False,1.0,True,1.0,,37.74681346998672,-122.4405644046501,734967,735171,734967,734988,735171,734988,736068
8,0.030613489449932918,12,3,2.0,2.0,12000.0,12000.0,0,1.0,0,1.0,2.0,5.0,5.0,11.0,4,94112.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.71374391417686,-122.43759594585653,734967,735036,734967,734967,735036,734967,735327
8,0.014879863397975365,12,6,4.0,4.0,1.0,1.0,35,0.0,42,0.0,2.0,2.0,2.0,3.0,5,94108.0,True,False,True,361 days,False,1.0,True,1.0,,37.78923458325202,-122.40404217142624,734967,734968,734967,734968,734948,734968,735328
8,0.20844005366508112,1,3,2.0,2.0,30000.0,60000.0,0,1.0,0,1.0,2.0,5.0,5.0,4.0,33,94122.0,True,True,True,401 days,True,1.0,True,0.5,1.0,37.75513218351549,-122.49239513887201,734967,735446,734967,735008,735446,735008,735368
8,0.2621051347725332,1,6,2.0,2.0,6000.0,6000.0,0,1.0,0,1.0,0.0,5.0,5.0,4.0,33,94116.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.747411892727996,-122.48211908097855,734967,734967,734967,734967,734948,734967,735327
8,0.04500548847420417,12,6,5.0,5.0,60000.0,60000.0,6,10.0,6,10.0,0.0,5.0,5.0,8.0,2,94114.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.765062303153265,-122.4290767325034,734967,734967,734967,734967,734948,734967,735327
3,0.0050006098304671304,9,6,3.0,3.0,50000.0,100000.0,1,2.0,1,2.0,2.0,3.0,3.0,3.0,3,94111.0,True,False,False,963 days,False,1.0,True,0.5,1.0,37.79613682277814,-122.40258621487038,734967,735570,734967,735570,734948,735740,735930
8,0.0017075253079643859,13,6,2.0,2.0,5500.0,8500.0,0,1.0,0,1.0,0.0,5.0,5.0,10.0,27,94107.0,True,False,True,360 days,False,1.0,True,0.6470588235294118,1.0,37.75080568324598,-122.4006734465232,734967,734967,734967,734967,734948,734967,735327
8,0.07793633369923161,12,3,4.0,4.0,3900.0,3900.0,1,2.0,1,2.0,0.0,5.0,5.0,5.0,8,94117.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.7709449783268,-122.43430956593346,734967,735004,734967,734967,735004,734967,735327
8,0.2000243932186852,12,3,2.0,2.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,3.0,19,94133.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.798674365674025,-122.41251984394682,734968,734969,734968,734968,734969,734968,735328
8,0.011464812782046592,12,6,3.0,3.0,3300.0,1.0,59,2.0,15,0.0,0.0,5.0,4.0,2.0,31,94121.0,True,False,True,414 days,False,1.0,False,3300.0,inf,37.78672045987576,-122.48384623986793,734968,734968,734968,734968,734948,734968,735382
8,0.5637272838150994,12,6,3.0,3.0,4000.0,1.0,23,0.0,10,0.0,2.0,5.0,5.0,1.0,24,94121.0,True,False,True,414 days,False,1.0,True,4000.0,,37.77731261441836,-122.49791474863844,734968,734968,734968,734968,734948,734968,735382
8,0.0029271862422246614,12,6,4.0,4.0,5500.0,1.0,1,2.0,6,4.0,2.0,4.0,4.0,8.0,17,94110.0,True,False,True,414 days,False,1.0,True,5500.0,0.5,37.75581897963148,-122.42167860301825,734968,734968,734968,734968,734948,734968,735382
8,0.15233565068910843,12,3,4.0,4.0,1.0,1.0,35,0.0,42,0.0,2.0,2.0,2.0,10.0,0,94107.0,True,True,True,494 days,False,1.0,True,1.0,,37.75059880365387,-122.39569436895611,734968,735295,734968,735102,735295,735102,735462
8,0.11855104281009879,12,6,2.0,2.0,10500.0,1.0,43,0.0,50,0.0,2.0,5.0,4.0,6.0,32,94103.0,True,False,True,414 days,False,1.0,False,10500.0,,37.78242401970571,-122.40935022278698,734968,734968,734968,734968,734948,734968,735382
4,0.10537870472008781,12,3,9.0,9.0,3000.0,3000.0,47,9.0,61,8.0,2.0,1.0,1.0,6.0,32,94103.0,True,True,True,360 days,False,1.0,True,1.0,1.125,37.78394695277329,-122.40715830610168,734968,735025,734968,734968,735025,734968,735328
8,0.3963898036345896,1,3,2.0,2.0,5000.0,5000.0,21,0.0,24,0.0,2.0,1.0,1.0,7.0,13,94132.0,True,True,True,368 days,False,1.0,True,1.0,,37.728556952954136,-122.47676641508518,734968,734988,734968,734976,734988,734976,735336
8,0.018782778387608244,12,6,2.0,2.0,3500.0,9500.0,47,2.0,54,2.0,2.0,5.0,5.0,3.0,21,94133.0,True,False,True,376 days,False,1.0,True,0.3684210526315789,1.0,37.80801489943484,-122.41507574804591,734968,734984,734968,734984,734948,734984,735344
8,0.16514209049884132,12,3,11.0,11.0,8224.0,8224.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,32,94103.0,True,True,True,360 days,False,1.0,True,1.0,,37.77674230325018,-122.41635986037679,734968,735156,734968,734968,735156,734968,735328
8,0.2804000487864374,12,6,1.0,1.0,2000.0,1.0,43,0.0,2,0.0,2.0,5.0,4.0,10.0,17,94103.0,True,False,True,414 days,False,1.0,False,2000.0,,37.76660897553399,-122.40911776717232,734968,734968,734968,734968,734948,734968,735382
8,0.17148432735699476,12,6,2.0,2.0,1500.0,1.0,58,4.0,15,6.0,2.0,5.0,3.0,8.0,20,94110.0,True,False,True,414 days,False,1.0,False,1500.0,0.6666666666666666,37.7468706695537,-122.42428058109596,734968,734968,734968,734968,734948,734968,735382
8,0.09391389193804123,12,6,2.0,2.0,4000.0,1.0,12,0.0,13,1.0,2.0,5.0,5.0,1.0,15,94118.0,True,False,True,414 days,False,1.0,True,4000.0,0.0,37.780741321533505,-122.45325791149502,734968,734968,734968,734968,734948,734968,735382
8,0.10293938285156726,12,3,8.0,8.0,35000.0,35000.0,6,58.0,6,58.0,2.0,1.0,1.0,3.0,19,94108.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.791947111395785,-122.40814289274829,734968,735051,734968,734968,735051,734968,735328
8,0.009757287474082206,1,3,2.0,2.0,12000.0,12000.0,0,1.0,0,1.0,2.0,5.0,5.0,1.0,24,94121.0,True,True,True,379 days,False,1.0,True,1.0,1.0,37.78031645428098,-122.49833913672916,734968,735129,734968,734987,735129,734987,735347
8,0.12184412733260154,12,3,13.0,13.0,295150.0,295150.0,6,62.0,6,62.0,0.0,1.0,1.0,3.0,30,94133.0,True,True,True,1080 days,False,1.0,True,1.0,1.0,37.798910088499824,-122.41585865169219,734968,735060,734968,734968,735060,734968,736048
8,0.18770581778265644,12,3,2.0,2.0,35000.0,35000.0,8,0.0,8,0.0,2.0,3.0,3.0,3.0,19,94109.0,True,True,True,374 days,False,1.0,True,1.0,,37.78982693259391,-122.42112629046481,734968,735130,734968,734982,735130,734982,735342
8,0.0106110501280644,12,3,15.0,15.0,8500.0,20000.0,6,233.0,6,233.0,2.0,1.0,1.0,6.0,18,94107.0,True,True,True,360 days,True,1.0,True,0.425,1.0,37.7806302292312,-122.38962547910893,734968,736068,734968,734968,736068,734968,735328
8,0.33150384193194293,12,3,3.0,3.0,12500.0,12500.0,0,1.0,0,1.0,0.0,5.0,5.0,2.0,16,94123.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.79661837339207,-122.44444798424763,734968,734973,734968,734968,734973,734968,735328
8,0.0,12,3,20.0,20.0,10000.0,1.0,21,179.0,24,179.0,2.0,1.0,1.0,6.0,34,94102.0,True,True,True,360 days,False,1.0,True,10000.0,1.0,37.7769331090581,-122.41822321710336,734968,735068,734968,734968,735068,734968,735328
8,0.00451274545676302,12,3,2.0,2.0,4000.0,14000.0,1,2.0,1,2.0,0.0,5.0,5.0,2.0,16,94123.0,True,True,True,360 days,False,1.0,True,0.2857142857142857,1.0,37.797495310672694,-122.44525601416714,734968,735152,734968,734968,735152,734968,735328
8,0.015733626051957553,1,6,3.0,3.0,4000.0,1.0,59,9.0,28,8.0,0.0,1.0,1.0,2.0,29,94118.0,True,False,True,414 days,False,1.0,True,4000.0,1.125,37.783022398655305,-122.45751032321567,734968,734968,734968,734968,734948,734968,735382
8,0.0008537626539821929,12,3,2.0,2.0,1500.0,1500.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,17,94110.0,True,True,True,471 days,False,1.0,True,1.0,1.0,37.750046703317615,-122.42197655296904,734968,735240,734968,735079,735240,735079,735439
8,0.07220392730820832,1,3,3.0,3.0,3000.0,3000.0,1,2.0,1,2.0,0.0,5.0,5.0,8.0,8,94117.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.76665765123654,-122.4438694198115,734968,735156,734968,734968,735156,734968,735328
8,0.2486888644956702,12,6,3.0,3.0,1.0,1.0,0,2.0,1,2.0,0.0,5.0,5.0,2.0,25,94109.0,True,False,True,414 days,False,1.0,True,1.0,1.0,37.79347401115406,-122.42881455438112,734968,734968,734968,734968,734948,734968,735382
8,0.12586900841566045,12,3,3.0,3.0,10357.0,10357.0,1,2.0,1,2.0,0.0,5.0,5.0,8.0,17,94110.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.752895337088084,-122.42484301564605,734968,734996,734968,734968,734996,734968,735328
8,0.01853884620075619,12,3,9.0,9.0,150000.0,560000.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,18,94107.0,True,True,True,1093 days,False,1.0,True,0.26785714285714285,,37.779252488145794,-122.39136858315469,734968,735066,734968,734981,735066,734981,736061
8,0.16062934504207832,12,3,3.0,3.0,1.0,1.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,20,94114.0,True,True,True,375 days,False,1.0,True,1.0,1.0,37.749712176887165,-122.42756573607947,734968,735341,734968,734983,735341,734983,735343
8,0.029149896328820587,12,3,17.0,17.0,55000.0,55000.0,47,291.0,54,291.0,2.0,1.0,1.0,6.0,18,94107.0,True,True,True,373 days,False,1.0,True,1.0,1.0,37.77762709584572,-122.39342480182198,734968,735166,734968,734981,735166,734981,735341
8,0.16087327722893036,12,3,2.0,2.0,20000.0,20000.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,20,94114.0,True,True,True,375 days,False,1.0,True,1.0,1.0,37.749712176887165,-122.42756573607947,734968,735334,734968,734983,735334,734983,735343
8,0.026832540553726063,12,3,16.0,16.0,2400.0,2400.0,35,0.0,42,0.0,2.0,1.0,1.0,6.0,5,94105.0,True,True,True,367 days,False,1.0,True,1.0,,37.79034659835115,-122.39223972163012,734968,735047,734968,734975,735047,734975,735335
8,0.08793755336016587,12,3,4.0,4.0,2000.0,5000.0,6,3.0,6,3.0,2.0,5.0,5.0,3.0,3,94133.0,True,True,True,367 days,False,1.0,True,0.4,1.0,37.79870589201439,-122.40931296802209,734968,735002,734968,734975,735002,734975,735335
8,0.07013050371996585,12,3,2.0,2.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,10.0,27,94107.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75887555036452,-122.39842929749402,734968,734984,734968,734968,734984,734968,735328
8,0.0703744359068179,12,3,2.0,2.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,10.0,27,94107.0,True,True,True,360 days,False,1.0,True,1.0,1.0,37.75887555036452,-122.39842929749402,734968,734984,734968,734968,734984,734968,735328
8,0.0703744359068179,12,2,2.0,2.0,1.0,1.0,1,2.0,1,2.0,0.0,5.0,5.0,10.0,27,94107.0,True,False,True,360 days,False,1.0,True,1.0,1.0,37.75887555036452,-122.39842929749402,734968,734984,734968,734968,734948,734968,735328
8,0.009879253567508234,1,6,2.0,2.0,3000.0,3000.0,13,0.0,14,0.0,2.0,5.0,5.0,10.0,37,94134.0,True,False,True,360 days,False,1.0,True,1.0,,37.71199477753218,-122.40516140824406,734968,734968,734968,734968,734948,734968,735328
8,0.007074033418709599,12,3,2.0,2.0,90.0,90.0,0,1.0,0,1.0,2.0,5.0,5.0,8.0,6,94131.0,True,True,True,366 days,False,1.0,True,1.0,1.0,37.74074793335836,-122.42745397072831,734968,734977,734968,734974,734977,734974,735334
8,0.06866691059885352,12,3,2.0,2.0,20000.0,20000.0,35,0.0,42,0.0,2.0,5.0,5.0,6.0,32,94103.0,True,True,True,360 days,False,1.0,True,1.0,,37.77503893456455,-122.4018583378038,734968,735304,734968,734968,735304,734968,735328
